Count,Name,Position X,Position Y,Layer,File Name,Title,Point Link
1,GFX_LINKED-2707,657.5000,-13.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-74-0
1,GFX_LINKED-23772,700.5000,-40.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-69-0
1,GFX_LINKED-2701,578.5000,-376.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-65-0
1,GFX_GROUP-2701,578.5000,-376.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29300,1458.5000,-120.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29306,1418.5000,-120.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-42-0
1,GFX_LINKED-29300,1458.5000,-120.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-40-0
1,GFX_LINKED-29315,1418.5000,-80.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-106-0
1,GFX_GROUP-29315,1418.5000,-80.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29291,1178.5000,-380.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-21-0
1,GFX_GROUP-29291,1178.5000,-380.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-24659,1458.5000,-80.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29306,1418.5000,-120.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-24659,1458.5000,-80.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-41-0
1,GFX_GROUP-627,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14698,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14704,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14694,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14690,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14693,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14732,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-624,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14726,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14710,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-14722,718.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-56955,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-56961,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-56951,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-16425,524.5000,-516.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-56349,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-47881,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-47883,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-47841,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-56967,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-47839,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-16425,524.5000,-516.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M1-51-0
1,GFX_GROUP-16437,692.5000,-620.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-33246,545.5000,-492.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-54-0
1,GFX_LINKED-16437,692.5000,-620.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-91-0
1,GFX_LINKED-33235,588.0000,-598.0000,PULL STATION,X-3RD FLOOR.dwg,,2:M1-1-0
1,GFX_GROUP-33235,588.0000,-598.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-16431,582.5000,-516.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M1-52-0
1,GFX_GROUP-16431,582.5000,-516.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-16419,552.5000,-516.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-33246,545.5000,-492.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-16419,552.5000,-516.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M1-53-0
1,GFX_GROUP-11631,818.5000,-520.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-59020,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-11631,818.5000,-520.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-62-0
1,GFX_LINKED-35588,1183.5000,-507.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-89-0
1,GFX_GROUP-35588,1183.5000,-507.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-8720,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-17793,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-60301,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-59100,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-60221,1436.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-35495,1138.5000,-500.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-16969,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-17014,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-7212,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-47944,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-47946,718.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-35483,1420.0000,-730.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-35495,1138.5000,-500.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-90-0
1,GFX_LINKED-35483,1420.0000,-730.0000,TAMPER SWITCH,X-3RD FLOOR.dwg,,2:M1-18-0
1,GFX_LINKED-35506,1394.0000,-730.0000,WATER FLOW,X-3RD FLOOR.dwg,,2:M1-19-0
1,GFX_GROUP-35506,1394.0000,-730.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-33238,236.0000,-530.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22165,2154.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22341,2154.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-22043,2154.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-21533,2154.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-21709,2154.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31363,2234.5000,-60.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-30402,2234.5000,-145.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-103-0
1,GFX_LINKED-31363,2234.5000,-60.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-102-0
1,GFX_GROUP-5952,2154.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-6040,2154.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29777,1992.5000,-258.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29783,2116.5000,-40.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M4-19-0
1,GFX_GROUP-29783,2116.5000,-40.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29804,2016.5000,-80.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-29819,1896.5000,-160.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29804,2016.5000,-80.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-21-0
1,GFX_GROUP-29787,2116.5000,-140.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-29777,1992.5000,-258.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,Color Link: 2:M1-93-0
1,GFX_LINKED-29787,2116.5000,-140.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-18-0
1,GFX_LINKED-29793,2016.5000,-140.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-20-0
1,GFX_GROUP-29793,2016.5000,-140.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-54045,0.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-54618,0.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-53966,0.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-12233,2434.5000,-186.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-120-0
1,GFX_GROUP-12233,2434.5000,-186.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-33241,262.0000,-530.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-33238,236.0000,-530.0000,WATER FLOW,X-3RD FLOOR.dwg,,2:M1-5-0
1,GFX_LINKED-33241,262.0000,-530.0000,TAMPER SWITCH,X-3RD FLOOR.dwg,,2:M1-6-0
1,GFX_GROUP-54697,0.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-10068,0.0000,-960.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-30412,2431.5000,-134.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-31352,2330.5000,-95.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M4-5-0
1,GFX_GROUP-31352,2330.5000,-95.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-31358,2301.5000,-95.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-30402,2234.5000,-145.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-31358,2301.5000,-95.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M4-4-0
1,GFX_GROUP-30409,2434.5000,-60.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-30412,2431.5000,-134.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-2-0
1,GFX_LINKED-30409,2434.5000,-60.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-1-0
1,GFX_LINKED-30431,2316.5000,-122.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M4-3-0
1,GFX_GROUP-30431,2316.5000,-122.5000,BACKGROUND,X-3RD FLOOR.dwg,,
